x, y, solution
0.564706,0.00392157,-0.00974339
0.568627,0.00392157,-0.010298
0.572549,0.00392157,-0.0108463
0.576471,0.00392157,-0.0113881
0.580392,0.00392157,-0.0119229
0.584314,0.00392157,-0.0124505
0.588235,0.00392157,-0.0129706
0.592157,0.00392157,-0.0134828
0.596078,0.00392157,-0.0139868
0.6,0.00392157,-0.0144823
0.603922,0.00392157,-0.014969
0.607843,0.00392157,-0.0154466
0.611765,0.00392157,-0.0159148
0.615686,0.00392157,-0.0163734
0.619608,0.00392157,-0.016822
0.623529,0.00392157,-0.0172605
0.627451,0.00392157,-0.0176884
0.631373,0.00392157,-0.0181056
0.635294,0.00392157,-0.0185118
0.639216,0.00392157,-0.0189068
0.643137,0.00392157,-0.0192903
0.647059,0.00392157,-0.0196621
0.65098,0.00392157,-0.0200219
0.654902,0.00392157,-0.0203696
0.658824,0.00392157,-0.020705
0.662745,0.00392157,-0.0210277
0.666667,0.00392157,-0.0213377
0.670588,0.00392157,-0.0216348
0.67451,0.00392157,-0.0219187
0.678431,0.00392157,-0.0221893
0.682353,0.00392157,-0.0224464
0.686275,0.00392157,-0.0226899
0.690196,0.00392157,-0.0229196
0.694118,0.00392157,-0.0231354
0.698039,0.00392157,-0.0233372
0.701961,0.00392157,-0.0235248
0.705882,0.00392157,-0.0236981
0.709804,0.00392157,-0.023857
0.713725,0.00392157,-0.0240015
0.717647,0.00392157,-0.0241314
0.721569,0.00392157,-0.0242466
0.72549,0.00392157,-0.0243471
0.729412,0.00392157,-0.0244328
0.733333,0.00392157,-0.0245037
0.737255,0.00392157,-0.0245597
0.741176,0.00392157,-0.0246008
0.745098,0.00392157,-0.024627
0.74902,0.00392157,-0.0246382
0.752941,0.00392157,-0.0246345
0.756863,0.00392157,-0.0246158
0.760784,0.00392157,-0.0245821
0.764706,0.00392157,-0.0245336
0.768627,0.00392157,-0.0244701
0.772549,0.00392157,-0.0243918
0.776471,0.00392157,-0.0242987
0.780392,0.00392157,-0.0241908
0.784314,0.00392157,-0.0240682
0.788235,0.00392157,-0.0239311
0.792157,0.00392157,-0.0237794
0.796078,0.00392157,-0.0236132
0.8,0.00392157,-0.0234328
0.803922,0.00392157,-0.0232381
0.807843,0.00392157,-0.0230293
0.811765,0.00392157,-0.0228065
0.815686,0.00392157,-0.0225699
0.819608,0.00392157,-0.0223195
0.823529,0.00392157,-0.0220556
0.827451,0.00392157,-0.0217784
0.831373,0.00392157,-0.0214879
0.835294,0.00392157,-0.0211843
0.839216,0.00392157,-0.0208679
0.843137,0.00392157,-0.0205389
0.847059,0.00392157,-0.0201973
0.85098,0.00392157,-0.0198435
0.854902,0.00392157,-0.0194777
0.858824,0.00392157,-0.0191
0.862745,0.00392157,-0.0187107
0.866667,0.00392157,-0.0183101
0.870588,0.00392157,-0.0178984
0.87451,0.00392157,-0.0174758
0.878431,0.00392157,-0.0170425
0.882353,0.00392157,-0.016599
0.886275,0.00392157,-0.0161453
0.890196,0.00392157,-0.0156819
0.894118,0.00392157,-0.0152089
0.898039,0.00392157,-0.0147267
0.901961,0.00392157,-0.0142356
0.905882,0.00392157,-0.0137358
0.909804,0.00392157,-0.0132277
0.913725,0.00392157,-0.0127115
0.917647,0.00392157,-0.0121877
0.921569,0.00392157,-0.0116564
0.92549,0.00392157,-0.0111181
0.929412,0.00392157,-0.010573
0.933333,0.00392157,-0.0100215
0.937255,0.00392157,-0.00946386
0.941176,0.00392157,-0.00890052
0.945098,0.00392157,-0.00833177
0.94902,0.00392157,-0.00775797
0.952941,0.00392157,-0.00717946
0.956863,0.00392157,-0.00659659
0.960784,0.00392157,-0.00600971
0.964706,0.00392157,-0.00541919
0.968627,0.00392157,-0.00482537
0.972549,0.00392157,-0.00422863
0.976471,0.00392157,-0.00362932
0.980392,0.00392157,-0.0030278
0.984314,0.00392157,-0.00242445
0.988235,0.00392157,-0.00181963
0.992157,0.00392157,-0.0012137
0.996078,0.00392157,-0.000607034
1,0.00392157,0
0,0.00784314,0
0.00392157,0.00784314,0.0012137
0.00784314,0.00784314,0.00242666
0.0117647,0.00784314,0.00363815
0.0156863,0.00784314,0.00484743
0.0196078,0.00784314,0.00605377
0.0235294,0.00784314,0.00725643
0.027451,0.00784314,0.00845469
0.0313725,0.00784314,0.00964782
0.0352941,0.00784314,0.0108351
0.0392157,0.00784314,0.0120158
0.0431373,0.00784314,0.0131892
0.0470588,0.00784314,0.0143546
0.0509804,0.00784314,0.0155112
0.054902,0.00784314,0.0166585
0.0588235,0.00784314,0.0177956
0.0627451,0.00784314,0.018922
0.0666667,0.00784314,0.0200368
0.0705882,0.00784314,0.0211395
0.0745098,0.00784314,0.0222294
0.0784314,0.00784314,0.0233057
0.0823529,0.00784314,0.0243679
0.0862745,0.00784314,0.0254153
0.0901961,0.00784314,0.0264473
0.0941176,0.00784314,0.0274633
0.0980392,0.00784314,0.0284625
0.101961,0.00784314,0.0294445
0.105882,0.00784314,0.0304086
0.109804,0.00784314,0.0313542
0.113725,0.00784314,0.0322809
0.117647,0.00784314,0.0331879
0.121569,0.00784314,0.0340747
0.12549,0.00784314,0.0349409
0.129412,0.00784314,0.0357859
0.133333,0.00784314,0.0366091
0.137255,0.00784314,0.0374101
0.141176,0.00784314,0.0381884
0.145098,0.00784314,0.0389435
0.14902,0.00784314,0.039675
0.152941,0.00784314,0.0403824
0.156863,0.00784314,0.0410652
0.160784,0.00784314,0.0417232
0.164706,0.00784314,0.0423558
0.168627,0.00784314,0.0429627
0.172549,0.00784314,0.0435435
0.176471,0.00784314,0.0440979
0.180392,0.00784314,0.0446255
0.184314,0.00784314,0.045126
0.188235,0.00784314,0.0455991
0.192157,0.00784314,0.0460446
0.196078,0.00784314,0.046462
0.2,0.00784314,0.0468513
0.203922,0.00784314,0.0472122
0.207843,0.00784314,0.0475443
0.211765,0.00784314,0.0478476
0.215686,0.00784314,0.0481219
0.219608,0.00784314,0.0483669
0.223529,0.00784314,0.0485826
0.227451,0.00784314,0.0487688
0.231373,0.00784314,0.0489254
0.235294,0.00784314,0.0490522
0.239216,0.00784314,0.0491493
0.243137,0.00784314,0.0492166
0.247059,0.00784314,0.049254
0.25098,0.00784314,0.0492615
0.254902,0.00784314,0.049239
0.258824,0.00784314,0.0491867
0.262745,0.00784314,0.0491045
0.266667,0.00784314,0.0489925
0.270588,0.00784314,0.0488508
0.27451,0.00784314,0.0486794
0.278431,0.00784314,0.0484784
0.282353,0.00784314,0.0482481
0.286275,0.00784314,0.0479884
0.290196,0.00784314,0.0476996
0.294118,0.00784314,0.0473818
0.298039,0.00784314,0.0470353
0.301961,0.00784314,0.0466602
0.305882,0.00784314,0.0462568
0.309804,0.00784314,0.0458253
0.313725,0.00784314,0.045366
0.317647,0.00784314,0.0448792
0.321569,0.00784314,0.0443651
0.32549,0.00784314,0.043824
0.329412,0.00784314,0.0432564
0.333333,0.00784314,0.0426625
0.337255,0.00784314,0.0420427
0.341176,0.00784314,0.0413974
0.345098,0.00784314,0.0407269
0.34902,0.00784314,0.0400317
0.352941,0.00784314,0.0393122
0.356863,0.00784314,0.0385689
0.360784,0.00784314,0.0378021
0.364706,0.00784314,0.0370124
0.368627,0.00784314,0.0362002
0.372549,0.00784314,0.0353661
0.376471,0.00784314,0.0345104
0.380392,0.00784314,0.0336338
0.384314,0.00784314,0.0327368
0.388235,0.00784314,0.03182
0.392157,0.00784314,0.0308838
0.396078,0.00784314,0.0299288
0.4,0.00784314,0.0289557
0.403922,0.00784314,0.027965
0.407843,0.00784314,0.0269573
0.411765,0.00784314,0.0259333
0.415686,0.00784314,0.0248935
0.419608,0.00784314,0.0238386
0.423529,0.00784314,0.0227693
0.427451,0.00784314,0.0216861
0.431373,0.00784314,0.0205897
0.435294,0.00784314,0.0194809
0.439216,0.00784314,0.0183602
0.443137,0.00784314,0.0172284
0.447059,0.00784314,0.0160861
0.45098,0.00784314,0.014934
0.454902,0.00784314,0.0137729
0.458824,0.00784314,0.0126034
0.462745,0.00784314,0.0114263
0.466667,0.00784314,0.0102422
0.470588,0.00784314,0.00905194
0.47451,0.00784314,0.00785616
0.478431,0.00784314,0.00665561
0.482353,0.00784314,0.00545102
0.486275,0.00784314,0.00424311
0.490196,0.00784314,0.00303264
0.494118,0.00784314,0.00182032
0.498039,0.00784314,0.000606896
0.501961,0.00784314,-0.000606896
0.505882,0.00784314,-0.00182032
0.509804,0.00784314,-0.00303264
0.513725,0.00784314,-0.00424311
0.517647,0.00784314,-0.00545102
0.521569,0.00784314,-0.00665561
0.52549,0.00784314,-0.00785616
0.529412,0.00784314,-0.00905194
0.533333,0.00784314,-0.0102422
0.537255,0.00784314,-0.0114263
0.541176,0.00784314,-0.0126034
0.545098,0.00784314,-0.0137729
0.54902,0.00784314,-0.014934
0.552941,0.00784314,-0.0160861
0.556863,0.00784314,-0.0172284
0.560784,0.00784314,-0.0183602
0.564706,0.00784314,-0.0194809
0.568627,0.00784314,-0.0205897
0.572549,0.00784314,-0.0216861
0.576471,0.00784314,-0.0227693
0.580392,0.00784314,-0.0238386
0.584314,0.00784314,-0.0248935
0.588235,0.00784314,-0.0259333
0.592157,0.00784314,-0.0269573
0.596078,0.00784314,-0.027965
0.6,0.00784314,-0.0289557
0.603922,0.00784314,-0.0299288
0.607843,0.00784314,-0.0308838
0.611765,0.00784314,-0.03182
0.615686,0.00784314,-0.0327368
0.619608,0.00784314,-0.0336338
0.623529,0.00784314,-0.0345104
0.627451,0.00784314,-0.0353661
0.631373,0.00784314,-0.0362002
0.635294,0.00784314,-0.0370124
0.639216,0.00784314,-0.0378021
0.643137,0.00784314,-0.0385689
0.647059,0.00784314,-0.0393122
0.65098,0.00784314,-0.0400317
0.654902,0.00784314,-0.0407269
0.658824,0.00784314,-0.0413974
0.662745,0.00784314,-0.0420427
0.666667,0.00784314,-0.0426625
0.670588,0.00784314,-0.0432564
0.67451,0.00784314,-0.043824
0.678431,0.00784314,-0.0443651
0.682353,0.00784314,-0.0448792
0.686275,0.00784314,-0.045366
0.690196,0.00784314,-0.0458253
0.694118,0.00784314,-0.0462568
0.698039,0.00784314,-0.0466602
0.701961,0.00784314,-0.0470353
0.705882,0.00784314,-0.0473818
0.709804,0.00784314,-0.0476996
0.713725,0.00784314,-0.0479884
0.717647,0.00784314,-0.0482481
0.721569,0.00784314,-0.0484784
0.72549,0.00784314,-0.0486794
0.729412,0.00784314,-0.0488508
0.733333,0.00784314,-0.0489925
0.737255,0.00784314,-0.0491045
0.741176,0.00784314,-0.0491867
0.745098,0.00784314,-0.049239
0.74902,0.00784314,-0.0492615
0.752941,0.00784314,-0.049254
0.756863,0.00784314,-0.0492166
0.760784,0.00784314,-0.0491493
0.764706,0.00784314,-0.0490522
0.768627,0.00784314,-0.0489254
0.772549,0.00784314,-0.0487688
0.776471,0.00784314,-0.0485826
0.780392,0.00784314,-0.0483669
0.784314,0.00784314,-0.0481219
0.788235,0.00784314,-0.0478476
0.792157,0.00784314,-0.0475443
0.796078,0.00784314,-0.0472122
0.8,0.00784314,-0.0468513
0.803922,0.00784314,-0.046462
0.807843,0.00784314,-0.0460446
0.811765,0.00784314,-0.0455991
0.815686,0.00784314,-0.045126
0.819608,0.00784314,-0.0446255
0.823529,0.00784314,-0.0440979
0.827451,0.00784314,-0.0435435
0.831373,0.00784314,-0.0429627
0.835294,0.00784314,-0.0423558
0.839216,0.00784314,-0.0417232
0.843137,0.00784314,-0.0410652
0.847059,0.00784314,-0.0403824
0.85098,0.00784314,-0.039675
0.854902,0.00784314,-0.0389435
0.858824,0.00784314,-0.0381884
0.862745,0.00784314,-0.0374101
0.866667,0.00784314,-0.0366091
0.870588,0.00784314,-0.0357859
0.87451,0.00784314,-0.0349409
0.878431,0.00784314,-0.0340747
0.882353,0.00784314,-0.0331879
0.886275,0.00784314,-0.0322809
0.890196,0.00784314,-0.0313542
0.894118,0.00784314,-0.0304086
0.898039,0.00784314,-0.0294445
0.901961,0.00784314,-0.0284625
0.905882,0.00784314,-0.0274633
0.909804,0.00784314,-0.0264473
0.913725,0.00784314,-0.0254153
0.917647,0.00784314,-0.0243679
0.921569,0.00784314,-0.0233057
0.92549,0.00784314,-0.0222294
0.929412,0.00784314,-0.0211395
0.933333,0.00784314,-0.0200368
0.937255,0.00784314,-0.018922
0.941176,0.00784314,-0.0177956
0.945098,0.00784314,-0.0166585
0.94902,0.00784314,-0.0155112
0.952941,0.00784314,-0.0143546
0.956863,0.00784314,-0.0131892
0.960784,0.00784314,-0.0120158
0.964706,0.00784314,-0.0108351
0.968627,0.00784314,-0.00964782
0.972549,0.00784314,-0.00845469
0.976471,0.00784314,-0.00725643
0.980392,0.00784314,-0.00605377
0.984314,0.00784314,-0.00484743
0.988235,0.00784314,-0.00363815
0.992157,0.00784314,-0.00242666
0.996078,0.00784314,-0.0012137
1,0.00784314,0
0,0.0117647,0
0.00392157,0.0117647,0.00181963
0.00784314,0.0117647,0.00363815
0.0117647,0.0117647,0.00545447
0.0156863,0.0117647,0.00726747
0.0196078,0.0117647,0.00907606
0.0235294,0.0117647,0.0108791
0.027451,0.0117647,0.0126756
0.0313725,0.0117647,0.0144644
0.0352941,0.0117647,0.0162444
0.0392157,0.0117647,0.0180145
0.0431373,0.0117647,0.0197737
0.0470588,0.0117647,0.0215209
0.0509804,0.0117647,0.0232551
0.054902,0.0117647,0.0249751
0.0588235,0.0117647,0.0266799
0.0627451,0.0117647,0.0283686
0.0666667,0.0117647,0.03004
0.0705882,0.0117647,0.0316932
0.0745098,0.0117647,0.0333272
0.0784314,0.0117647,0.0349409
0.0823529,0.0117647,0.0365334
0.0862745,0.0117647,0.0381037
0.0901961,0.0117647,0.0396509
0.0941176,0.0117647,0.0411741
0.0980392,0.0117647,0.0426722
0.101961,0.0117647,0.0441444
0.105882,0.0117647,0.0455898
0.109804,0.0117647,0.0470076
0.113725,0.0117647,0.0483968
0.117647,0.0117647,0.0497566
0.121569,0.0117647,0.0510862
0.12549,0.0117647,0.0523848
0.129412,0.0117647,0.0536516
0.133333,0.0117647,0.0548859
0.137255,0.0117647,0.0560868
0.141176,0.0117647,0.0572536
0.145098,0.0117647,0.0583857
0.14902,0.0117647,0.0594824
0.152941,0.0117647,0.0605429
0.156863,0.0117647,0.0615667
0.160784,0.0117647,0.0625531
0.164706,0.0117647,0.0635016
0.168627,0.0117647,0.0644114
0.172549,0.0117647,0.0652822
0.176471,0.0117647,0.0661134
0.180392,0.0117647,0.0669044
0.184314,0.0117647,0.0676548
0.188235,0.0117647,0.0683641
0.192157,0.0117647,0.0690319
0.196078,0.0117647,0.0696578
0.2,0.0117647,0.0702414
0.203922,0.0117647,0.0707824
0.207843,0.0117647,0.0712804
0.211765,0.0117647,0.0717351
0.215686,0.0117647,0.0721463
0.219608,0.0117647,0.0725137
0.223529,0.0117647,0.072837
0.227451,0.0117647,0.0731162
0.231373,0.0117647,0.0733509
0.235294,0.0117647,0.0735411
0.239216,0.0117647,0.0736867
0.243137,0.0117647,0.0737876
0.247059,0.0117647,0.0738436
0.25098,0.0117647,0.0738548
0.254902,0.0117647,0.0738212
0.258824,0.0117647,0.0737427
0.262745,0.0117647,0.0736195
0.266667,0.0117647,0.0734516
0.270588,0.0117647,0.0732391
0.27451,0.0117647,0.0729822
0.278431,0.0117647,0.0726809
0.282353,0.0117647,0.0723355
0.286275,0.0117647,0.0719462
0.290196,0.0117647,0.0715132
0.294118,0.0117647,0.0710368
0.298039,0.0117647,0.0705173
0.301961,0.0117647,0.0699549
0.305882,0.0117647,0.0693501
0.309804,0.0117647,0.0687032
0.313725,0.0117647,0.0680146
0.317647,0.0117647,0.0672847
0.321569,0.0117647,0.0665139
0.32549,0.0117647,0.0657028
0.329412,0.0117647,0.0648517
0.333333,0.0117647,0.0639613
0.337255,0.0117647,0.0630321
0.341176,0.0117647,0.0620646
0.345098,0.0117647,0.0610594
0.34902,0.0117647,0.0600172
0.352941,0.0117647,0.0589385
0.356863,0.0117647,0.0578241
0.360784,0.0117647,0.0566745
0.364706,0.0117647,0.0554905
0.368627,0.0117647,0.0542729
0.372549,0.0117647,0.0530222
0.376471,0.0117647,0.0517394
0.380392,0.0117647,0.0504252
0.384314,0.0117647,0.0490804
0.388235,0.0117647,0.0477058
0.392157,0.0117647,0.0463022
0.396078,0.0117647,0.0448705
0.4,0.0117647,0.0434116
0.403922,0.0117647,0.0419263
0.407843,0.0117647,0.0404156
0.411765,0.0117647,0.0388803
0.415686,0.0117647,0.0373214
0.419608,0.0117647,0.0357399
0.423529,0.0117647,0.0341366
0.427451,0.0117647,0.0325127
0.431373,0.0117647,0.030869
0.435294,0.0117647,0.0292065
0.439216,0.0117647,0.0275264
0.443137,0.0117647,0.0258295
0.447059,0.0117647,0.0241169
0.45098,0.0117647,0.0223897
0.454902,0.0117647,0.0206489
0.458824,0.0117647,0.0188956
0.462745,0.0117647,0.0171308
0.466667,0.0117647,0.0153556
0.470588,0.0117647,0.013571
0.47451,0.0117647,0.0117783
0.478431,0.0117647,0.00997836
0.482353,0.0117647,0.00817239
0.486275,0.0117647,0.00636145
0.490196,0.0117647,0.00454665
0.494118,0.0117647,0.0027291
0.498039,0.0117647,0.000909883
0.501961,0.0117647,-0.000909883
0.505882,0.0117647,-0.0027291
0.509804,0.0117647,-0.00454665
0.513725,0.0117647,-0.00636145
0.517647,0.0117647,-0.00817239
0.521569,0.0117647,-0.00997836
0.52549,0.0117647,-0.0117783
0.529412,0.0117647,-0.013571
0.533333,0.0117647,-0.0153556
0.537255,0.0117647,-0.0171308
0.541176,0.0117647,-0.0188956
0.545098,0.0117647,-0.0206489
0.54902,0.0117647,-0.0223897
0.552941,0.0117647,-0.0241169
0.556863,0.0117647,-0.0258295
0.560784,0.0117647,-0.0275264
0.564706,0.0117647,-0.0292065
0.568627,0.0117647,-0.030869
0.572549,0.0117647,-0.0325127
0.576471,0.0117647,-0.0341366
0.580392,0.0117647,-0.0357399
0.584314,0.0117647,-0.0373214
0.588235,0.0117647,-0.0388803
0.592157,0.0117647,-0.0404156
0.596078,0.0117647,-0.0419263
0.6,0.0117647,-0.0434116
0.603922,0.0117647,-0.0448705
0.607843,0.0117647,-0.0463022
0.611765,0.0117647,-0.0477058
0.615686,0.0117647,-0.0490804
0.619608,0.0117647,-0.0504252
